region_name,sub_region_name,country_name,Year,Count,Rate
Europe,Southern Europe,Serbia,2015,1422,16.0654730163321
Europe,Southern Europe,Serbia,2016,1339,15.1782958938391
Europe,Southern Europe,Serbia,2017,1284,14.6058468888636
Europe,Southern Europe,Slovenia,2003,2400,120.665773404761
Europe,Southern Europe,Slovenia,2004,2379,119.461894216719
Europe,Southern Europe,Slovenia,2005,2304,115.414613473754
Europe,Southern Europe,Slovenia,2006,2431,121.320037868221
Europe,Southern Europe,Slovenia,2007,2482,123.265553833325
Europe,Southern Europe,Slovenia,2008,2135,105.45615839268
Europe,Southern Europe,Slovenia,2009,2177,106.955602370808
Europe,Southern Europe,Slovenia,2010,2182,106.690501709395
Europe,Southern Europe,Slovenia,2011,1974,96.1315570585107
Europe,Southern Europe,Slovenia,2012,2032,98.6221055237115
Europe,Southern Europe,Slovenia,2013,1849,89.4914571716344
Europe,Southern Europe,Slovenia,2014,1657,80.0156457871062
Europe,Southern Europe,Slovenia,2015,1540,74.2244508836566
Europe,Southern Europe,Slovenia,2016,1491,71.8125003070454
Europe,Southern Europe,Slovenia,2017,1398,67.2115384615385
Europe,Southern Europe,Spain,2005,172824,392.401616688122
Europe,Southern Europe,Spain,2006,180706,404.03320412153
Europe,Southern Europe,Spain,2007,70536,155.38666045966
Europe,Southern Europe,Spain,2008,72803,158.27494033085
Europe,Southern Europe,Spain,2009,80910,174.089583130003
Europe,Southern Europe,Spain,2010,25077,53.5963544989456
Europe,Southern Europe,Spain,2011,18290,38.9902709361234
Europe,Southern Europe,Spain,2012,17353,37.0336350686436
Europe,Southern Europe,Spain,2013,16701,35.7641866159454
Europe,Southern Europe,Spain,2014,16776,36.0604926371443
Europe,Southern Europe,Spain,2015,29056,62.6238424417229
Europe,Southern Europe,Spain,2016,17331,37.343265910901
Europe,Southern Europe,Spain,2017,18089,39.0236009837339
Europe,Western Europe,Austria,2004,3584,43.6179269192831
Europe,Western Europe,Austria,2005,3611,43.7503407583312
Europe,Western Europe,Austria,2006,3577,43.1757925872101
Europe,Western Europe,Austria,2007,3878,46.656655978627
Europe,Western Europe,Austria,2008,3945,47.3109340545542
Europe,Western Europe,Austria,2009,4023,48.0642979159712
Europe,Western Europe,Austria,2010,3606,42.8777867737367
Europe,Western Europe,Austria,2011,3897,46.0645703051491
Europe,Western Europe,Austria,2012,4030,47.3140861665822
Europe,Western Europe,Austria,2013,3327,38.7862503383742
Europe,Western Europe,Austria,2014,3230,37.4136185571548
Europe,Western Europe,Austria,2015,3072,35.3971818450712
Europe,Western Europe,Austria,2016,3292,37.8418085496922
Europe,Western Europe,Belgium,2003,61959,594.671366783402
Europe,Western Europe,Belgium,2004,64811,618.418668417538
Europe,Western Europe,Belgium,2005,67418,639.221851833802
Europe,Western Europe,Belgium,2006,70886,667.503675055678
Europe,Western Europe,Belgium,2007,74289,694.430228172336
Europe,Western Europe,Belgium,2008,76314,707.976391138727
Europe,Western Europe,Belgium,2009,77665,715.128233223975
Europe,Western Europe,Belgium,2010,77758,710.849760653399
Europe,Western Europe,Belgium,2011,78778,715.312869248329
Europe,Western Europe,Belgium,2012,72312,652.426343545164
Europe,Western Europe,Belgium,2013,69746,625.439850667784
Europe,Western Europe,Belgium,2014,70411,627.595949465383
Europe,Western Europe,Belgium,2015,69033,611.564200376685
Europe,Western Europe,Belgium,2016,69763,614.417247923309
Europe,Western Europe,Belgium,2017,69363,606.903491119083
Europe,Western Europe,France,2003,135003,222.960831920715
Europe,Western Europe,France,2004,137679,226.123620256915
Europe,Western Europe,France,2005,148651,242.759321225661
Europe,Western Europe,France,2006,164359,266.847384512795
Europe,Western Europe,France,2007,175886,283.865886497867
Europe,Western Europe,France,2008,187937,301.521427222493
Europe,Western Europe,France,2009,220126,351.148037900558
Europe,Western Europe,France,2010,231909.06,367.953443252816
Europe,Western Europe,France,2011,231306.5,365.161727447125
Europe,Western Europe,France,2012,231733.31,364.132263431764
Europe,Western Europe,France,2013,233304.05,364.994294344907
Europe,Western Europe,France,2014,237915.5,370.63893959116
Europe,Western Europe,France,2015,242185,375.729935899637
Europe,Western Europe,France,2016,242910,375.382522068617
Europe,Western Europe,Germany,2003,445727,545.655680293297
Europe,Western Europe,Germany,2004,474575,580.763841113978
Europe,Western Europe,Germany,2005,494329,605.266965845037
Europe,Western Europe,Germany,2006,510775,626.407638926949
Europe,Western Europe,Germany,2007,523283,643.292756874633
Europe,Western Europe,Germany,2008,518499,639.08907555667
Europe,Western Europe,Germany,2009,149301,184.400508205879
Europe,Western Europe,Germany,2010,142903,176.652920209875
Europe,Western Europe,Germany,2011,139091,171.857358306116
Europe,Western Europe,Germany,2012,136077,167.859049763608
Europe,Western Europe,Germany,2013,127869,157.347912737835
Europe,Western Europe,Germany,2014,125752,154.316510830945
Europe,Western Europe,Germany,2015,127395,155.915368117475
Europe,Western Europe,Germany,2016,140033,171.034074287359
Europe,Western Europe,Germany,2017,137058,166.911854251407
Europe,Western Europe,Liechtenstein,2003,61,177.733749016637
Europe,Western Europe,Liechtenstein,2004,70,202.335530119089
Europe,Western Europe,Liechtenstein,2005,71,203.718581430047
Europe,Western Europe,Liechtenstein,2006,77,219.404473571734
Europe,Western Europe,Liechtenstein,2007,68,192.51458014835
Europe,Western Europe,Liechtenstein,2008,88,247.60136180749
Europe,Western Europe,Liechtenstein,2009,90,251.635631605435
Europe,Western Europe,Liechtenstein,2010,77,213.871066300031
Europe,Western Europe,Liechtenstein,2011,78,215.089344804765
Europe,Western Europe,Liechtenstein,2012,69,188.808318511424
Europe,Western Europe,Liechtenstein,2013,103,279.632947819949
Europe,Western Europe,Liechtenstein,2014,120,323.214910981227
Europe,Western Europe,Liechtenstein,2015,123,328.850626955057
Europe,Western Europe,Liechtenstein,2016,71,188.57200529064
Europe,Western Europe,Luxembourg,2006,1811,388.99891312286
Europe,Western Europe,Luxembourg,2007,2030,427.618690517819
Europe,Western Europe,Luxembourg,2008,2317,477.628554642809
Europe,Western Europe,Luxembourg,2009,2350,473.523965350136
Europe,Western Europe,Luxembourg,2010,2475,487.311203826033
Europe,Western Europe,Luxembourg,2011,2744,527.752187267402
Europe,Western Europe,Luxembourg,2012,2994,562.372860344073
Europe,Western Europe,Luxembourg,2013,3018,554.045098316386
Europe,Western Europe,Luxembourg,2014,728,130.860877630699
Europe,Western Europe,Luxembourg,2015,608,107.280045029387
Europe,Western Europe,Luxembourg,2016,569,99.0973261138
Europe,Western Europe,Luxembourg,2017,585,100.343053173242
Europe,Western Europe,Monaco,2003,94,285.427990161844
Europe,Western Europe,Monaco,2004,129,387.224590262352
Europe,Western Europe,Monaco,2005,155,458.674873494511
Europe,Western Europe,Monaco,2006,140,406.882120437108
Europe,Western Europe,Monaco,2014,154,403.860274834784
Europe,Western Europe,Monaco,2015,197,514.266322082126
Europe,Western Europe,Netherlands,2003,53500,330.227528001288
Europe,Western Europe,Netherlands,2004,55300,339.530804039643
Europe,Western Europe,Netherlands,2005,67060,409.722934183198
Europe,Western Europe,Netherlands,2006,69185,420.827650624183
Europe,Western Europe,Netherlands,2007,71570,433.572164533761
Europe,Western Europe,Netherlands,2008,69005,416.47720338802
Europe,Western Europe,Netherlands,2009,65690,395.082049441971
Europe,Western Europe,Netherlands,2010,60280,361.327698267635
Europe,Western Europe,Netherlands,2011,59425,355.051639475218
Europe,Western Europe,Netherlands,2012,57300,341.292964272345
Europe,Western Europe,Netherlands,2013,5581,33.1419225486156
Europe,Western Europe,Netherlands,2014,5340,31.6175465778565
Europe,Western Europe,Netherlands,2015,5105,30.1384437900903
Europe,Western Europe,Netherlands,2016,5020,29.551933814971
Europe,Western Europe,Netherlands,2017,4789,28.1110589340221
Europe,Western Europe,Switzerland,2003,6732,92.3217057628245
Europe,Western Europe,Switzerland,2004,8198,111.579207831178
Europe,Western Europe,Switzerland,2005,8099,109.293702771869
Europe,Western Europe,Switzerland,2006,9272,123.93390708459
Europe,Western Europe,Switzerland,2007,9644,127.560097021861
Europe,Western Europe,Switzerland,2008,8893,116.307462366826
Europe,Western Europe,Switzerland,2009,524,6.77250996844967
Europe,Western Europe,Switzerland,2010,487,6.21810269726484
Europe,Western Europe,Switzerland,2011,487,6.14090979533117
Europe,Western Europe,Switzerland,2012,597,7.43307431704739
Europe,Western Europe,Switzerland,2013,568,6.98417273334699
Europe,Western Europe,Switzerland,2014,609,7.40009057516445
Europe,Western Europe,Switzerland,2015,616,7.40405172307068
Europe,Western Europe,Switzerland,2016,573,6.82961809657614
Europe,Western Europe,Switzerland,2017,586,6.91363850873053
Oceania,Australia and New Zealand,Australia,2008,68019,318.702224711987
Oceania,Australia and New Zealand,Australia,2009,71972,331.072577261921
Oceania,Australia and New Zealand,Australia,2010,68665,310.419535856677
Oceania,Australia and New Zealand,Australia,2011,66103,294.055120332704
Oceania,Australia and New Zealand,Australia,2012,63709,279.157924495951
Oceania,Australia and New Zealand,Australia,2013,66211,285.999633100107
Oceania,Australia and New Zealand,Australia,2014,67081,285.759099979604
Oceania,Australia and New Zealand,Australia,2015,68002,285.728019463893
Oceania,Australia and New Zealand,Australia,2016,70986,294.312358325433
Oceania,Australia and New Zealand,Australia,2017,72964,298.409063024007
Oceania,Australia and New Zealand,New Zealand,2005,9683,234.151602462183
Oceania,Australia and New Zealand,New Zealand,2006,10140,242.240827995395
Oceania,Australia and New Zealand,New Zealand,2007,11569,273.29523562944
Oceania,Australia and New Zealand,New Zealand,2008,11948,279.268171539095
Oceania,Australia and New Zealand,New Zealand,2009,11941,276.189423247281
Oceania,Australia and New Zealand,New Zealand,2010,11260,257.662248270162
Oceania,Australia and New Zealand,New Zealand,2011,10806,244.57010681553
Oceania,Australia and New Zealand,New Zealand,2012,10165,227.519801385174
Oceania,Australia and New Zealand,New Zealand,2013,8951,198.139380240561
Oceania,Australia and New Zealand,New Zealand,2014,9900,216.786738782929
Oceania,Australia and New Zealand,New Zealand,2015,21188,459.158155149861
Oceania,Australia and New Zealand,New Zealand,2016,23758,509.991851893798
Oceania,Australia and New Zealand,New Zealand,2017,24527,521.185720356991
Oceania,Melanesia,Solomon Islands,2004,1207,263.350817325735
Oceania,Melanesia,Solomon Islands,2005,1213,258.148270321462
Oceania,Melanesia,Solomon Islands,2006,1168,242.614587617516
Oceania,Melanesia,Solomon Islands,2007,1184,240.191504037002
Oceania,Melanesia,Solomon Islands,2008,1097,217.452926496153
